dataset_id,dataset_version,canonical_smiles,original_ids,representative_smiles,source_groups,groundState_charge,reduction_potential,duplicate_count,target_min,target_max,target_range,cleaning_action,murcko_scaffold
D3R_007799,D3TaLES-Reduction-v1,CC[C@@H]1CCCCN1C(=O)[C@@H](C)[S@@](=O)Cc1ncoc1C(C)C,81KWNF,CC[C@@H]1CCCCN1C(=O)[C@@H](C)[S@@](=O)Cc1ncoc1C(C)C,Zinc,0.0,6.509,1,6.509,6.509,0.0,kept_unique,O=C(C[S@@](=O)Cc1cocn1)N1CCCCC1
D3R_007800,D3TaLES-Reduction-v1,CC[C@@H]1CCCCN1C(=O)[C@H](C)S(=O)(=O)Cc1ccc(Cl)cc1,81MBSB,CC[C@@H]1CCCCN1C(=O)[C@H](C)S(=O)(=O)Cc1ccc(Cl)cc1,Zinc,0.0,7.269,1,7.269,7.269,0.0,kept_unique,O=C(CS(=O)(=O)Cc1ccccc1)N1CCCCC1
D3R_007801,D3TaLES-Reduction-v1,CC[C@@H]1CCCCN1c1ccc(S(C)(=O)=O)cc1N,06WYZO,CC[C@@H]1CCCCN1c1ccc(S(C)(=O)=O)cc1N,Zinc,0.0,6.037,1,6.037,6.037,0.0,kept_unique,c1ccc(N2CCCCC2)cc1
D3R_007802,D3TaLES-Reduction-v1,CC[C@@H]1CCCCN1c1nc(Br)cn2ccnc12,81BPLC,CC[C@@H]1CCCCN1c1nc(Br)cn2ccnc12,Zinc,0.0,7.697,1,7.697,7.697,0.0,kept_unique,c1cn2ccnc2c(N2CCCCC2)n1
D3R_007803,D3TaLES-Reduction-v1,CC[C@@H]1CCCCN1c1ncnc(Oc2cccc3ccccc23)c1N,06XYZO,CC[C@@H]1CCCCN1c1ncnc(Oc2cccc3ccccc23)c1N,Zinc,0.0,6.28,1,6.28,6.28,0.0,kept_unique,c1ccc2c(Oc3cc(N4CCCCC4)ncn3)cccc2c1
D3R_007804,D3TaLES-Reduction-v1,CC[C@@H]1CCCC[C@@H]1NC(=O)N[C@@H](C)c1ncc(C)s1,81WCIE,CC[C@@H]1CCCC[C@@H]1NC(=O)N[C@@H](C)c1ncc(C)s1,Zinc,0.0,7.936,1,7.936,7.936,0.0,kept_unique,O=C(NCc1nccs1)NC1CCCCC1
D3R_007805,D3TaLES-Reduction-v1,CC[C@@H]1CCCC[C@@H]1NC(=O)Nc1cc(C(=O)N(C)C)ccc1Cl,06FSGO,CC[C@@H]1CCCC[C@@H]1NC(=O)Nc1cc(C(=O)N(C)C)ccc1Cl,Zinc,0.0,6.222,1,6.222,6.222,0.0,kept_unique,O=C(Nc1ccccc1)NC1CCCCC1
D3R_007806,D3TaLES-Reduction-v1,CC[C@@H]1CCCC[C@@]1(O)Cc1nc(C)c(C)s1,81OTLP,CC[C@@H]1CCCC[C@@]1(O)Cc1nc(C)c(C)s1,Zinc,0.0,7.851,1,7.851,7.851,0.0,kept_unique,c1csc(CC2CCCCC2)n1
D3R_007807,D3TaLES-Reduction-v1,CC[C@@H]1CCCC[C@H]1NC(=O)N1CCN(c2nc(C)cs2)CC1,81DGQK,CC[C@@H]1CCCC[C@H]1NC(=O)N1CCN(c2nc(C)cs2)CC1,Zinc,0.0,7.434,1,7.434,7.434,0.0,kept_unique,O=C(NC1CCCCC1)N1CCN(c2nccs2)CC1
D3R_007808,D3TaLES-Reduction-v1,CC[C@@H]1CCCC[C@H]1NC(=O)Nc1cnn(CCOC)c1,81KDEQ,CC[C@@H]1CCCC[C@H]1NC(=O)Nc1cnn(CCOC)c1,Zinc,0.0,6.281,1,6.281,6.281,0.0,kept_unique,O=C(Nc1cn[nH]c1)NC1CCCCC1
D3R_007809,D3TaLES-Reduction-v1,CC[C@@H]1CCCC[C@H]1OCc1cnc(NN)s1,81ULXW,CC[C@@H]1CCCC[C@H]1OCc1cnc(NN)s1,Zinc,0.0,5.692,1,5.692,5.692,0.0,kept_unique,c1ncc(COC2CCCCC2)s1
D3R_007810,D3TaLES-Reduction-v1,CC[C@@H]1CCCN(C(=O)C(=O)Nc2cccn(C)c2=O)C1,81CLIF,CC[C@@H]1CCCN(C(=O)C(=O)Nc2cccn(C)c2=O)C1,Zinc,0.0,6.54,1,6.54,6.54,0.0,kept_unique,O=C(Nc1ccc[nH]c1=O)C(=O)N1CCCCC1
D3R_007811,D3TaLES-Reduction-v1,CC[C@@H]1CCCN(C(=O)CCNS(=O)(=O)c2cc(C)ccc2C)C1,06VPZJ,CC[C@@H]1CCCN(C(=O)CCNS(=O)(=O)c2cc(C)ccc2C)C1,Zinc,0.0,5.991,1,5.991,5.991,0.0,kept_unique,O=C(CCNS(=O)(=O)c1ccccc1)N1CCCCC1
D3R_007812,D3TaLES-Reduction-v1,CC[C@@H]1CCCN(C(=O)N[C@@H](C)c2ncc(C)s2)C1,81TKGI,CC[C@@H]1CCCN(C(=O)N[C@@H](C)c2ncc(C)s2)C1,Zinc,0.0,7.26,1,7.26,7.26,0.0,kept_unique,O=C(NCc1nccs1)N1CCCCC1
D3R_007813,D3TaLES-Reduction-v1,CC[C@@H]1CCCN(C(=O)Nc2ccc(OC)nc2)C1,81VWPV,CC[C@@H]1CCCN(C(=O)Nc2ccc(OC)nc2)C1,Zinc,0.0,5.727,1,5.727,5.727,0.0,kept_unique,O=C(Nc1cccnc1)N1CCCCC1
D3R_007814,D3TaLES-Reduction-v1,CC[C@@H]1CCC[C@@H](NC(=O)C(=O)Nc2ccc(=O)n(CC)c2)C1,81AUGG,CC[C@@H]1CCC[C@@H](NC(=O)C(=O)Nc2ccc(=O)n(CC)c2)C1,Zinc,0.0,6.41,1,6.41,6.41,0.0,kept_unique,O=C(Nc1ccc(=O)[nH]c1)C(=O)NC1CCCCC1
D3R_007815,D3TaLES-Reduction-v1,CC[C@@H]1CCC[C@@H]([C@H](O)c2cncn2C(C)C)C1,81DRHP,CC[C@@H]1CCC[C@@H]([C@H](O)c2cncn2C(C)C)C1,Zinc,0.0,4.98,1,4.98,4.98,0.0,kept_unique,c1ncc(CC2CCCCC2)[nH]1
D3R_007816,D3TaLES-Reduction-v1,CC[C@@H]1CCC[C@@H](n2ccnc2C#N)C1,81MXBH,CC[C@@H]1CCC[C@@H](n2ccnc2C#N)C1,Zinc,0.0,5.986,1,5.986,5.986,0.0,kept_unique,c1cn(C2CCCCC2)cn1
D3R_007817,D3TaLES-Reduction-v1,CC[C@@H]1CCC[C@@](C#N)([C@H](O)c2cc(Br)ccc2OC)C1,06WBAX,CC[C@@H]1CCC[C@@](C#N)([C@H](O)c2cc(Br)ccc2OC)C1,Zinc,0.0,5.85,1,5.85,5.85,0.0,kept_unique,c1ccc(CC2CCCCC2)cc1
D3R_007818,D3TaLES-Reduction-v1,CC[C@@H]1CCC[C@H](NC(=O)C(=O)Nc2cc(COC)ncn2)C1,81RTQO,CC[C@@H]1CCC[C@H](NC(=O)C(=O)Nc2cc(COC)ncn2)C1,Zinc,0.0,8.845,1,8.845,8.845,0.0,kept_unique,O=C(Nc1ccncn1)C(=O)NC1CCCCC1
D3R_007819,D3TaLES-Reduction-v1,CC[C@@H]1CCC[C@H](NC(=O)NC2CCN(c3ccc(C#N)cn3)CC2)C1,81FJZD,CC[C@@H]1CCC[C@H](NC(=O)NC2CCN(c3ccc(C#N)cn3)CC2)C1,Zinc,0.0,7.942,1,7.942,7.942,0.0,kept_unique,O=C(NC1CCCCC1)NC1CCN(c2ccccn2)CC1
D3R_007820,D3TaLES-Reduction-v1,CC[C@@H]1CCC[C@H](NC(=O)Nn2cnc3ccccc32)C1,81LWQF,CC[C@@H]1CCC[C@H](NC(=O)Nn2cnc3ccccc32)C1,Zinc,0.0,7.384,1,7.384,7.384,0.0,kept_unique,O=C(NC1CCCCC1)Nn1cnc2ccccc21
D3R_007821,D3TaLES-Reduction-v1,CC[C@@H]1CCC[C@H](NC(=O)[C@@H](C)Cc2c(C)n[nH]c2C)C1,81XBCU,CC[C@@H]1CCC[C@H](NC(=O)[C@@H](C)Cc2c(C)n[nH]c2C)C1,Zinc,0.0,6.409,1,6.409,6.409,0.0,kept_unique,O=C(CCc1cn[nH]c1)NC1CCCCC1
D3R_007822,D3TaLES-Reduction-v1,CC[C@@H]1CCC[C@H](Nc2cccnc2C)C1,81PVHC,CC[C@@H]1CCC[C@H](Nc2cccnc2C)C1,Zinc,0.0,5.583,1,5.583,5.583,0.0,kept_unique,c1cncc(NC2CCCCC2)c1
D3R_007823,D3TaLES-Reduction-v1,CC[C@@H]1CCC[C@H](OCc2cc(Cl)ccn2)C1,81YFBB,CC[C@@H]1CCC[C@H](OCc2cc(Cl)ccn2)C1,Zinc,0.0,7.471,1,7.471,7.471,0.0,kept_unique,c1ccc(COC2CCCCC2)nc1
D3R_007824,D3TaLES-Reduction-v1,CC[C@@H]1CCC[C@](C#N)(Cc2nccs2)C1,81ADFP,CC[C@@H]1CCC[C@](C#N)(Cc2nccs2)C1,Zinc,0.0,7.437,1,7.437,7.437,0.0,kept_unique,c1csc(CC2CCCCC2)n1
D3R_007825,D3TaLES-Reduction-v1,CC[C@@H]1CCN(C(=O)NC[C@@H]2CCCN(c3ncccn3)C2)C1,81JTJN,CC[C@@H]1CCN(C(=O)NC[C@@H]2CCCN(c3ncccn3)C2)C1,Zinc,0.0,7.678,1,7.678,7.678,0.0,kept_unique,O=C(NC[C@@H]1CCCN(c2ncccn2)C1)N1CCCC1
D3R_007826,D3TaLES-Reduction-v1,CC[C@@H]1CC[C@@H](N(CC)Cc2nc3ccccc3c(=O)[nH]2)C1,81VKKN,CC[C@@H]1CC[C@@H](N(CC)Cc2nc3ccccc3c(=O)[nH]2)C1,Zinc,0.0,8.421,1,8.421,8.421,0.0,kept_unique,O=c1[nH]c(CNC2CCCC2)nc2ccccc12
D3R_007827,D3TaLES-Reduction-v1,CC[C@@H]1CC[C@H](Cl)[C@H](Cc2ccc(O)cc2)C1,06MJOI,CC[C@@H]1CC[C@H](Cl)[C@H](Cc2ccc(O)cc2)C1,Zinc,0.0,5.405,1,5.405,5.405,0.0,kept_unique,c1ccc(CC2CCCCC2)cc1
D3R_007828,D3TaLES-Reduction-v1,CC[C@@H]1CN(C(=O)CCc2c(C)[nH]c(=O)[nH]c2=O)CCO1,81UBFA,CC[C@@H]1CN(C(=O)CCc2c(C)[nH]c(=O)[nH]c2=O)CCO1,Zinc,0.0,5.981,1,5.981,5.981,0.0,kept_unique,O=C(CCc1c[nH]c(=O)[nH]c1=O)N1CCOCC1
D3R_007829,D3TaLES-Reduction-v1,CC[C@@H]1CN(C(=O)CN(C)C(=O)c2cccs2)CC[C@H]1c1ccccc1,06XFUZ,CC[C@@H]1CN(C(=O)CN(C)C(=O)c2cccs2)CC[C@H]1c1ccccc1,Zinc,0.0,6.287,1,6.287,6.287,0.0,kept_unique,O=C(NCC(=O)N1CCC(c2ccccc2)CC1)c1cccs1
D3R_007830,D3TaLES-Reduction-v1,CC[C@@H]1CN(C(=O)COc2cc(C)on2)C[C@H]1N1CCOCC1,81KBAS,CC[C@@H]1CN(C(=O)COc2cc(C)on2)C[C@H]1N1CCOCC1,Zinc,0.0,7.334,1,7.334,7.334,0.0,kept_unique,O=C(COc1ccon1)N1CC[C@H](N2CCOCC2)C1
D3R_007831,D3TaLES-Reduction-v1,CC[C@@H]1CN(C(=O)Cc2cccc(OCC#N)c2)CC[C@@H]1c1ccccc1,06OXAC,CC[C@@H]1CN(C(=O)Cc2cccc(OCC#N)c2)CC[C@@H]1c1ccccc1,Zinc,0.0,5.401,1,5.401,5.401,0.0,kept_unique,O=C(Cc1ccccc1)N1CCC(c2ccccc2)CC1
D3R_007832,D3TaLES-Reduction-v1,CC[C@@H]1CN(C(=O)N[C@@H](C)c2ccc(Cl)s2)C[C@@H](C)O1,81YSUH,CC[C@@H]1CN(C(=O)N[C@@H](C)c2ccc(Cl)s2)C[C@@H](C)O1,Zinc,0.0,6.305,1,6.305,6.305,0.0,kept_unique,O=C(NCc1cccs1)N1CCOCC1
D3R_007833,D3TaLES-Reduction-v1,CC[C@@H]1CN(C(=O)c2ccc(Br)nc2)CCN1C,06GQIX,CC[C@@H]1CN(C(=O)c2ccc(Br)nc2)CCN1C,Zinc,0.0,6.549,1,6.549,6.549,0.0,kept_unique,O=C(c1cccnc1)N1CCNCC1
D3R_007834,D3TaLES-Reduction-v1,CC[C@@H]1CN(C(=O)c2ccnc(OC(C)(C)C)c2)CCN1CC(F)F,81YPLL,CC[C@@H]1CN(C(=O)c2ccnc(OC(C)(C)C)c2)CCN1CC(F)F,Zinc,0.0,6.398,1,6.398,6.398,0.0,kept_unique,O=C(c1ccncc1)N1CCNCC1
D3R_007835,D3TaLES-Reduction-v1,CC[C@@H]1CN(CC(=O)N2CCC(C(N)=O)CC2)c2ccccc2O1,06HEBM,CC[C@@H]1CN(CC(=O)N2CCC(C(N)=O)CC2)c2ccccc2O1,Zinc,0.0,4.771,1,4.771,4.771,0.0,kept_unique,O=C(CN1CCOc2ccccc21)N1CCCCC1
D3R_007836,D3TaLES-Reduction-v1,CC[C@@H]1CN(Cc2nc3ccccc3n2CC)C[C@H](C)O1,81XEEC,CC[C@@H]1CN(Cc2nc3ccccc3n2CC)C[C@H](C)O1,Zinc,0.0,5.692,1,5.692,5.692,0.0,kept_unique,c1ccc2[nH]c(CN3CCOCC3)nc2c1
D3R_007837,D3TaLES-Reduction-v1,CC[C@@H]1COCCN1C(=O)NC[C@H](C)Oc1ccc(OC)cc1,81IOEF,CC[C@@H]1COCCN1C(=O)NC[C@H](C)Oc1ccc(OC)cc1,Zinc,0.0,7.533,1,7.533,7.533,0.0,kept_unique,O=C(NCCOc1ccccc1)N1CCOCC1
D3R_007838,D3TaLES-Reduction-v1,CC[C@@H]1COCCN1C(=O)NCc1nccn1Cc1ccccc1,81NOSB,CC[C@@H]1COCCN1C(=O)NCc1nccn1Cc1ccccc1,Zinc,0.0,5.616,1,5.616,5.616,0.0,kept_unique,O=C(NCc1nccn1Cc1ccccc1)N1CCOCC1
D3R_007839,D3TaLES-Reduction-v1,CC[C@@H]1COCCN1C(=O)c1cc(Cl)c2ccccc2c1O,06MEVU,CC[C@@H]1COCCN1C(=O)c1cc(Cl)c2ccccc2c1O,Zinc,0.0,6.486,1,6.486,6.486,0.0,kept_unique,O=C(c1ccc2ccccc2c1)N1CCOCC1
D3R_007840,D3TaLES-Reduction-v1,CC[C@@H]1COCCN1CCOc1ccc2c(C)cc(=O)oc2c1,81EMGN,CC[C@@H]1COCCN1CCOc1ccc2c(C)cc(=O)oc2c1,Zinc,0.0,8.803,1,8.803,8.803,0.0,kept_unique,O=c1ccc2ccc(OCCN3CCOCC3)cc2o1
D3R_007841,D3TaLES-Reduction-v1,CC[C@@H]1CO[C@H](C)CN1c1nc(Cl)ncc1Cl,81OIBK,CC[C@@H]1CO[C@H](C)CN1c1nc(Cl)ncc1Cl,Zinc,0.0,6.376,1,6.376,6.376,0.0,kept_unique,c1cc(N2CCOCC2)ncn1
D3R_007842,D3TaLES-Reduction-v1,CC[C@@H]1S/C(=N\c2cccc(Cl)c2)NC1=O,81KGGF,CC[C@@H]1S/C(=N\c2cccc(Cl)c2)NC1=O,Zinc,0.0,7.753,1,7.753,7.753,0.0,kept_unique,O=C1CS/C(=N\c2ccccc2)N1
D3R_007843,D3TaLES-Reduction-v1,CC[C@@](C)(C#N)NC(=O)CCc1cccc(OC2CCCC2)c1,06UYML,CC[C@@](C)(C#N)NC(=O)CCc1cccc(OC2CCCC2)c1,Zinc,0.0,5.327,1,5.327,5.327,0.0,kept_unique,c1ccc(OC2CCCC2)cc1
D3R_007844,D3TaLES-Reduction-v1,CC[C@@](C)(C#N)NC(=O)Cc1noc2ccccc12,81WSJH,CC[C@@](C)(C#N)NC(=O)Cc1noc2ccccc12,Zinc,0.0,7.93,1,7.93,7.93,0.0,kept_unique,c1ccc2oncc2c1
D3R_007845,D3TaLES-Reduction-v1,CC[C@@](C)(C#N)[C@H](O)c1cccc(Cl)c1Cl,81GNNY,CC[C@@](C)(C#N)[C@H](O)c1cccc(Cl)c1Cl,Zinc,0.0,6.065,1,6.065,6.065,0.0,kept_unique,c1ccccc1
D3R_007846,D3TaLES-Reduction-v1,CC[C@@](C)(C(=O)Cc1ccsc1)N1CCOCC1,81CISY,CC[C@@](C)(C(=O)Cc1ccsc1)N1CCOCC1,Zinc,0.0,5.851,1,5.851,5.851,0.0,kept_unique,O=C(Cc1ccsc1)CN1CCOCC1
D3R_007847,D3TaLES-Reduction-v1,CC[C@@](C)(CCO)NC(=O)N[C@@H](C)c1ccc(Cl)s1,81GEDL,CC[C@@](C)(CCO)NC(=O)N[C@@H](C)c1ccc(Cl)s1,Zinc,0.0,8.195,1,8.195,8.195,0.0,kept_unique,c1ccsc1
D3R_007848,D3TaLES-Reduction-v1,CC[C@@](C)(CNC(=O)Cn1ccc(=O)[nH]c1=O)N1CCOCC1,81NPRA,CC[C@@](C)(CNC(=O)Cn1ccc(=O)[nH]c1=O)N1CCOCC1,Zinc,0.0,9.173,1,9.173,9.173,0.0,kept_unique,O=C(Cn1ccc(=O)[nH]c1=O)NCCN1CCOCC1
D3R_007849,D3TaLES-Reduction-v1,CC[C@@](C)(CNC(=O)Cn1ccccc1=O)N1CCOCC1,81BNDY,CC[C@@](C)(CNC(=O)Cn1ccccc1=O)N1CCOCC1,Zinc,0.0,6.484,1,6.484,6.484,0.0,kept_unique,O=C(Cn1ccccc1=O)NCCN1CCOCC1
D3R_007850,D3TaLES-Reduction-v1,CC[C@@](C)(NC(=O)c1c[nH]c(C)cc1=O)c1ccccc1,06YBYF,CC[C@@](C)(NC(=O)c1c[nH]c(C)cc1=O)c1ccccc1,Zinc,0.0,5.717,1,5.717,5.717,0.0,kept_unique,O=C(NCc1ccccc1)c1c[nH]ccc1=O
D3R_007851,D3TaLES-Reduction-v1,CC[C@@](C)(NCC(=O)N(C)OC)c1nc(C)cs1,81BPID,CC[C@@](C)(NCC(=O)N(C)OC)c1nc(C)cs1,Zinc,0.0,8.112,1,8.112,8.112,0.0,kept_unique,c1cscn1
D3R_007852,D3TaLES-Reduction-v1,CC[C@@](O)(COC)c1cscc1Br,81FDLX,CC[C@@](O)(COC)c1cscc1Br,Zinc,0.0,7.958,1,7.958,7.958,0.0,kept_unique,c1ccsc1
D3R_007853,D3TaLES-Reduction-v1,CC[C@@](O)(Cc1nc(C)cs1)C(C)C,81XXLU,CC[C@@](O)(Cc1nc(C)cs1)C(C)C,Zinc,0.0,5.746,1,5.746,5.746,0.0,kept_unique,c1cscn1
D3R_007854,D3TaLES-Reduction-v1,CC[C@@]1(C)C[C@H](c2csc(N)n2)CCO1,81UBRD,CC[C@@]1(C)C[C@H](c2csc(N)n2)CCO1,Zinc,0.0,7.318,1,7.318,7.318,0.0,kept_unique,c1nc(C2CCOCC2)cs1
D3R_007855,D3TaLES-Reduction-v1,CC[C@H](Br)C(=O)Nc1cc(C)on1,81YHPZ,CC[C@H](Br)C(=O)Nc1cc(C)on1,Zinc,0.0,9.003,1,9.003,9.003,0.0,kept_unique,c1cnoc1
D3R_007856,D3TaLES-Reduction-v1,CC[C@H](Br)C(=O)Nc1nc2ccc(C(C)C)cc2s1,81XTMU,CC[C@H](Br)C(=O)Nc1nc2ccc(C(C)C)cc2s1,Zinc,0.0,8.002,1,8.002,8.002,0.0,kept_unique,c1ccc2scnc2c1
D3R_007857,D3TaLES-Reduction-v1,CC[C@H](C#N)NC(=O)CN(CCc1ccccc1)C(C)=O,06DNKG,CC[C@H](C#N)NC(=O)CN(CCc1ccccc1)C(C)=O,Zinc,0.0,5.373,1,5.373,5.373,0.0,kept_unique,c1ccccc1
D3R_007858,D3TaLES-Reduction-v1,CC[C@H](C#N)NC(=O)c1c[nH]c2cccc(Br)c12,81LVWK,CC[C@H](C#N)NC(=O)c1c[nH]c2cccc(Br)c12,Zinc,0.0,6.979,1,6.979,6.979,0.0,kept_unique,c1ccc2[nH]ccc2c1
D3R_007859,D3TaLES-Reduction-v1,CC[C@H](C#N)NC(=O)c1ccnc(OC2CCCCC2)c1,81NSWT,CC[C@H](C#N)NC(=O)c1ccnc(OC2CCCCC2)c1,Zinc,0.0,6.767,1,6.767,6.767,0.0,kept_unique,c1ccc(OC2CCCCC2)nc1
D3R_007860,D3TaLES-Reduction-v1,CC[C@H](C#N)OC(=O)CCSc1ccccc1,81JMYQ,CC[C@H](C#N)OC(=O)CCSc1ccccc1,Zinc,0.0,6.722,1,6.722,6.722,0.0,kept_unique,c1ccccc1
D3R_007861,D3TaLES-Reduction-v1,CC[C@H](C#N)OC(=O)[C@H](C)c1ccc(Cl)c(Cl)c1,06CZSM,CC[C@H](C#N)OC(=O)[C@H](C)c1ccc(Cl)c(Cl)c1,Zinc,0.0,5.695,1,5.695,5.695,0.0,kept_unique,c1ccccc1
D3R_007862,D3TaLES-Reduction-v1,CC[C@H](C#N)OC(=O)c1cc(Cl)c(Cl)n1C,81MNEHYY,CC[C@H](C#N)OC(=O)c1cc(Cl)c(Cl)n1C,Zinc,0.0,6.358,1,6.358,6.358,0.0,kept_unique,c1cc[nH]c1
D3R_007863,D3TaLES-Reduction-v1,CC[C@H](C#N)OC(=O)c1ccc(C)c(Cl)c1,06TNLI,CC[C@H](C#N)OC(=O)c1ccc(C)c(Cl)c1,Zinc,0.0,6.748,1,6.748,6.748,0.0,kept_unique,c1ccccc1
D3R_007864,D3TaLES-Reduction-v1,CC[C@H](C#N)OC(=O)c1ccc(C2SCCS2)cc1,06SHCX,CC[C@H](C#N)OC(=O)c1ccc(C2SCCS2)cc1,Zinc,0.0,6.814,1,6.814,6.814,0.0,kept_unique,c1ccc(C2SCCS2)cc1
D3R_007865,D3TaLES-Reduction-v1,CC[C@H](C#N)OC(=O)c1ccc(Cl)cc1I,81JZMK,CC[C@H](C#N)OC(=O)c1ccc(Cl)cc1I,Zinc,0.0,6.987,1,6.987,6.987,0.0,kept_unique,c1ccccc1
D3R_007866,D3TaLES-Reduction-v1,CC[C@H](C#N)OC(=O)c1ccc(Cn2ccccc2=O)o1,81GHNH,CC[C@H](C#N)OC(=O)c1ccc(Cn2ccccc2=O)o1,Zinc,0.0,6.614,1,6.614,6.614,0.0,kept_unique,O=c1ccccn1Cc1ccco1
D3R_007867,D3TaLES-Reduction-v1,CC[C@H](C#N)OC(=O)c1csc2c1CC[C@H](C)C2,06NXSQ,CC[C@H](C#N)OC(=O)c1csc2c1CC[C@H](C)C2,Zinc,0.0,6.422,1,6.422,6.422,0.0,kept_unique,c1cc2c(s1)CCCC2
D3R_007868,D3TaLES-Reduction-v1,CC[C@H](C#N)Oc1c(F)cc(C=O)cc1F,06JHUA,CC[C@H](C#N)Oc1c(F)cc(C=O)cc1F,Zinc,0.0,6.995,1,6.995,6.995,0.0,kept_unique,c1ccccc1
D3R_007869,D3TaLES-Reduction-v1,CC[C@H](C#N)Oc1cccc(CNC(=O)N(C)[C@@H](C)c2cccnc2)c1,81HJTR,CC[C@H](C#N)Oc1cccc(CNC(=O)N(C)[C@@H](C)c2cccnc2)c1,Zinc,0.0,5.863,1,5.863,5.863,0.0,kept_unique,O=C(NCc1ccccc1)NCc1cccnc1
D3R_007870,D3TaLES-Reduction-v1,CC[C@H](C#N)Oc1cccc(CNC(=O)c2cccc(C)c2C)c1,81OPWJ,CC[C@H](C#N)Oc1cccc(CNC(=O)c2cccc(C)c2C)c1,Zinc,0.0,6.0,1,6.0,6.0,0.0,kept_unique,O=C(NCc1ccccc1)c1ccccc1
D3R_007871,D3TaLES-Reduction-v1,CC[C@H](C(=O)N(C)Cc1ccc(C)o1)n1cccc1,81VOFR,CC[C@H](C(=O)N(C)Cc1ccc(C)o1)n1cccc1,Zinc,0.0,6.777,1,6.777,6.777,0.0,kept_unique,O=C(Cn1cccc1)NCc1ccco1
D3R_007872,D3TaLES-Reduction-v1,CC[C@H](C(=O)N1CCC(NC(=O)[C@H]2CCO[C@@H]2C)CC1)c1ccccc1,06ZTFV,CC[C@H](C(=O)N1CCC(NC(=O)[C@H]2CCO[C@@H]2C)CC1)c1ccccc1,Zinc,0.0,5.435,1,5.435,5.435,0.0,kept_unique,O=C(NC1CCN(C(=O)Cc2ccccc2)CC1)[C@H]1CCOC1
D3R_007873,D3TaLES-Reduction-v1,CC[C@H](C(=O)N1CCC(NC(=O)c2cncc(C)c2)CC1)c1ccccc1,06MDHW,CC[C@H](C(=O)N1CCC(NC(=O)c2cncc(C)c2)CC1)c1ccccc1,Zinc,0.0,6.352,1,6.352,6.352,0.0,kept_unique,O=C(NC1CCN(C(=O)Cc2ccccc2)CC1)c1cccnc1
D3R_007874,D3TaLES-Reduction-v1,CC[C@H](C(=O)N1CCN(S(=O)(=O)N2CCCC2)CC1)n1cccn1,81RUZH,CC[C@H](C(=O)N1CCN(S(=O)(=O)N2CCCC2)CC1)n1cccn1,Zinc,0.0,5.57,1,5.57,5.57,0.0,kept_unique,O=C(Cn1cccn1)N1CCN(S(=O)(=O)N2CCCC2)CC1
D3R_007875,D3TaLES-Reduction-v1,CC[C@H](C(=O)N1CCc2cc(F)ccc2C1)c1ccccc1,06IFWDEK,CC[C@H](C(=O)N1CCc2cc(F)ccc2C1)c1ccccc1,Zinc,0.0,5.458,1,5.458,5.458,0.0,kept_unique,O=C(Cc1ccccc1)N1CCc2ccccc2C1
D3R_007876,D3TaLES-Reduction-v1,CC[C@H](C(=O)NCc1ccc(C)cc1)N(c1ccc(C)cc1)S(C)(=O)=O,06NKEQ,CC[C@H](C(=O)NCc1ccc(C)cc1)N(c1ccc(C)cc1)S(C)(=O)=O,Zinc,0.0,5.806,1,5.806,5.806,0.0,kept_unique,O=C(CNc1ccccc1)NCc1ccccc1
D3R_007877,D3TaLES-Reduction-v1,CC[C@H](C(=O)NNC(=O)c1ccc(OC)nn1)c1ccccc1,81PVPX,CC[C@H](C(=O)NNC(=O)c1ccc(OC)nn1)c1ccccc1,Zinc,0.0,8.547,1,8.547,8.547,0.0,kept_unique,O=C(Cc1ccccc1)NNC(=O)c1cccnn1
D3R_007878,D3TaLES-Reduction-v1,CC[C@H](C(=O)Nc1cc(Cl)cc(Br)c1O)N1CCCC1=O,06EUQA,CC[C@H](C(=O)Nc1cc(Cl)cc(Br)c1O)N1CCCC1=O,Zinc,0.0,6.049,1,6.049,6.049,0.0,kept_unique,O=C(CN1CCCC1=O)Nc1ccccc1
D3R_007879,D3TaLES-Reduction-v1,CC[C@H](C(=O)Nc1ccc(Br)c(N)c1)c1ccccc1,06FDXP,CC[C@H](C(=O)Nc1ccc(Br)c(N)c1)c1ccccc1,Zinc,0.0,5.56,1,5.56,5.56,0.0,kept_unique,O=C(Cc1ccccc1)Nc1ccccc1
D3R_007880,D3TaLES-Reduction-v1,CC[C@H](C(=O)Nc1cccc(Br)c1)N(c1ccc(F)cc1)S(C)(=O)=O,81FCRY,CC[C@H](C(=O)Nc1cccc(Br)c1)N(c1ccc(F)cc1)S(C)(=O)=O,Zinc,0.0,5.841,1,5.841,5.841,0.0,kept_unique,O=C(CNc1ccccc1)Nc1ccccc1
D3R_007881,D3TaLES-Reduction-v1,CC[C@H](C(=O)Nc1cccc(CS(=O)(=O)c2ccccc2)c1)c1ccccc1,06BFKC,CC[C@H](C(=O)Nc1cccc(CS(=O)(=O)c2ccccc2)c1)c1ccccc1,Zinc,0.0,6.385,1,6.385,6.385,0.0,kept_unique,O=C(Cc1ccccc1)Nc1cccc(CS(=O)(=O)c2ccccc2)c1
