smiles,n_success_mut,n_failures_mut,LinComb(1-(SigmLin(redox_potential_-1)); SigmLin(redox_potential)),1-(SigmLin(redox_potential_-1)),SigmLin(redox_potential_-1),redox_potential_-1,SigmLin(redox_potential),redox_potential,total,obj_computation_time,history_data
CPCF,0,0,0.5,0.0,1.0,0.9562704563140869,1.0,0.9562704563140869,0.5,0.03227591514587402,C|Sub-1|AddA-15|Sub-2|AddA-8_Sub-12|AddA-30|Sub-4_RmA-3|MoveFG-39_CutA-1|InsA-0|AddA-15_Sub-27|CutA-2_InsA-1
CC1=CN1F,0,0,0.5,0.0,1.0,1.661463975906372,1.0,1.661463975906372,0.5,0.03588604927062988,C|AddA-13|AddA-21|Sub-19|InsA-0|MoveFG-77_Sub-9|ChB-1408_AddA-32
ClCSCl,0,0,0.5,0.0,1.0,1.6715787649154663,1.0,1.6715787649154663,0.5,0.021678924560546875,C|Sub-1|AddA-15|AddA-14|Sub-0|Sub-13|AddA-22
CPC(Br)OCCl,0,0,0.5,0.0,1.0,1.4163951873779297,1.0,1.4163951873779297,0.5,0.04299807548522949,C|Sub-1|AddA-15|Sub-2|AddA-8_Sub-12|AddA-30|InsA-0|AddA-23|InsA-40_MoveFG-120
CNNN,0,0,0.5,0.0,1.0,1.1168982982635498,1.0,1.1168982982635498,0.5,0.04793190956115723,C|Sub-1|AddA-14|AddA-9_MoveFG-2|CutA-2_Sub-9|AddA-17_AddA-8
NOCS,0,0,0.5,0.0,1.0,1.0007857084274292,1.0,1.0007857084274292,0.5,0.03902697563171387,C|Sub-1|AddA-14|AddA-9_MoveFG-2|CutA-2_Sub-9|Sub-2_AddA-13|InsA-1
CCPN,0,0,0.5,0.0,1.0,0.7812214493751526,1.0,0.7812214493751526,0.5,0.059182167053222656,C|Sub-1|AddA-15|Sub-2|AddA-8_Sub-12|AddA-30|Sub-4_RmA-3|MoveFG-39_CutA-1|InsA-0|AddA-9
COOF,0,0,0.5,0.0,1.0,2.050703525543213,1.0,2.050703525543213,0.5,0.026215076446533203,C|AddA-15|Sub-8|Sub-3|AddA-18|MoveFG-2_Sub-10|AddA-16
C1CSC1,0,0,0.5,0.0,1.0,1.1610161066055298,1.0,1.1610161066055298,0.5,0.03844189643859863,C|AddA-13|InsA-0_InsA-37|ChB-2147_InsA-73|MoveFG-4104_ChB-742|CutA-3
Br[SH]1CCS1,1,0,0.5,0.0,1.0,2.0676450729370117,1.0,2.0676450729370117,0.5,0.032835960388183594,C|AddA-13|AddA-21|MoveFG-1406|AddA-19_ChB-1443|InsA-0_InsA-37|Sub-31_CutA-5
Br[SH]1CC1,0,0,0.5,0.0,1.0,1.6273494958877563,1.0,1.6273494958877563,0.5,0.028705120086669922,C|AddA-13|AddA-21|MoveFG-1406|AddA-19_ChB-1443|InsA-0_InsA-37|Sub-31_CutA-5|CutA-2
CC[SH](C)F,0,0,0.5,0.0,1.0,0.9895350933074951,1.0,0.9895350933074951,0.5,0.042688846588134766,C|AddA-13|AddA-21|Sub-19|InsA-0|InsA-37_AddA-17|InsA-74_CutA-3|Sub-35_RmA-2
OCPS,0,0,0.5,0.0,1.0,0.952287495136261,1.0,0.952287495136261,0.5,0.03543686866760254,C|Sub-1|AddA-14|Sub-5|Sub-10_InsA-0|AddA-28_MoveFG-41
NN(F)CBr,0,0,0.5,0.0,1.0,1.6270381212234497,1.0,1.6270381212234497,0.5,0.031266212463378906,C|AddA-13|AddA-21|Sub-19|InsA-0|MoveFG-77_Sub-9|Sub-1_AddA-39
FPCl,0,0,0.5,0.0,1.0,1.175308346748352,1.0,1.175308346748352,0.5,0.0175168514251709,C|Sub-1|AddA-15|AddA-14|Sub-0|CutA-0_Sub-3|Sub-4|AddA-15_Sub-19
CCN(F)S,0,0,0.5,0.0,1.0,1.7196128368377686,1.0,1.7196128368377686,0.5,0.035964250564575195,C|AddA-13|ChB-1406_AddA-17|InsA-0|AddA-35_MoveFG-1446|MoveFG-4106
FCCC1P=[SH]1,0,0,0.5,0.0,1.0,1.2377958297729492,1.0,1.2377958297729492,0.5,0.040013790130615234,C|AddA-13|AddA-21|Sub-19|InsA-0|AddA-36_MoveFG-1406|InsA-2_ChB-1445
CCCSCCl,0,0,0.5,0.0,1.0,1.1336936950683594,1.0,1.1336936950683594,0.5,0.04618096351623535,C|AddA-13|AddA-21|Sub-19|Sub-22_ChB-2109|InsA-37|InsA-0_InsA-39
FCC(F)S,0,0,0.5,0.0,1.0,1.173081874847412,1.0,1.173081874847412,0.5,0.06481218338012695,C|AddA-13|InsA-0_InsA-37|InsA-73_Sub-17|RmA-0_Sub-11|AddA-27
FN1CCSC1,1,0,0.5,0.0,1.0,2.176830291748047,1.0,2.176830291748047,0.5,0.04415106773376465,C|AddA-13|AddA-21|MoveFG-1406|AddA-19_ChB-1443|InsA-0_InsA-37|Sub-9
CSCN(C)F,0,0,0.5,0.0,1.0,1.1700059175491333,1.0,1.1700059175491333,0.5,0.04674577713012695,C|AddA-13|AddA-21|MoveFG-1406|AddA-19_ChB-1443|InsA-0_InsA-37|Sub-9|ChB-3
O=P,0,0,0.5,0.0,1.0,1.75850248336792,1.0,1.75850248336792,0.5,0.014889955520629883,C|Sub-1|AddA-15|AddA-14|Sub-0|CutA-0_Sub-3|Sub-4|Sub-10_ChB-1406
CCC1C#S1,0,0,0.5,0.0,1.0,1.580979347229004,1.0,1.580979347229004,0.5,0.049707889556884766,C|AddA-13|InsA-0_InsA-37|ChB-2147_InsA-73|CutA-4_MoveFG-2775|InsA-1_ChB-776
OC(F)S,0,0,0.5,0.0,1.0,1.4107391834259033,1.0,1.4107391834259033,0.5,0.04058074951171875,C|AddA-15|Sub-8|Sub-3|AddA-18|MoveFG-2|AddA-21_MoveFG-39
CC(F)C(C)Br,0,0,0.5,0.0,1.0,1.3613336086273193,1.0,1.3613336086273193,0.5,0.0744168758392334,C|AddA-15|InsA-0|InsA-37_ChB-1407|InsA-1_InsA-38|CutA-4_AddA-40|CutA-2_AddA-27
C#CCl,0,0,0.5,0.0,1.0,2.0149145126342773,1.0,2.0149145126342773,0.5,0.016891956329345703,C|Sub-1|AddA-14|InsA-0|RmA-0|InsA-0|ChB-2146
S[SH]1CO1,0,0,0.5,0.0,1.0,1.7547849416732788,1.0,1.7547849416732788,0.5,0.037761688232421875,C|Sub-1|AddA-14|Sub-5|Sub-10_InsA-0|ChB-703_AddA-13
FN1C=C1,0,0,0.5,0.0,1.0,1.692191243171692,1.0,1.692191243171692,0.5,0.04079604148864746,C|AddA-13|AddA-21|Sub-19|InsA-0|MoveFG-77_Sub-9|ChB-1408
FCP,0,0,0.5,0.0,1.0,0.9331979751586914,1.0,0.9331979751586914,0.5,0.029335975646972656,C|Sub-1|AddA-15|AddA-14|Sub-0|CutA-0_Sub-3|Sub-8_AddA-20
CPCl,1,0,0.5,0.0,1.0,1.0241672992706299,1.0,1.0241672992706299,0.5,0.039312124252319336,C|Sub-1|AddA-15|Sub-2|AddA-8_Sub-12|AddA-30|Sub-4_RmA-3|MoveFG-39_CutA-1|InsA-0|CutA-2_AddA-14
C=PBr,0,0,0.5,0.0,1.0,1.8322397470474243,1.0,1.8322397470474243,0.5,0.021094083786010742,C|Sub-1|AddA-15|Sub-2|AddA-8_Sub-12|AddA-30|Sub-4_RmA-3|MoveFG-39_CutA-1|InsA-0|CutA-2_AddA-14|ChB-1406_Sub-23
COCSCl,0,0,0.5,0.0,1.0,1.5894795656204224,1.0,1.5894795656204224,0.5,0.033968210220336914,C|Sub-1|AddA-14|Sub-5|Sub-10_InsA-0|AddA-16_AddA-14
OSCl,0,0,0.5,0.0,1.0,2.1970582008361816,1.0,2.1970582008361816,0.5,0.0177001953125,C|AddA-13|AddA-21|Sub-19|Sub-22_ChB-2109|ChB-1406|ChB-703_Sub-2
CC1=PCC1CF,0,0,0.5,0.0,1.0,1.0883104801177979,1.0,1.0883104801177979,0.5,0.04842996597290039,C|AddA-15|Sub-8|InsA-0|InsA-37|AddA-28|ChB-1514|InsA-74|AddA-11
CCCSCC,0,0,0.5,0.0,1.0,0.9681471586227417,1.0,0.9681471586227417,0.5,0.06723713874816895,C|AddA-13|InsA-0_InsA-37|ChB-2147_InsA-73|CutA-4_MoveFG-2775|InsA-38_InsA-108
COCF,0,0,0.5,0.0,1.0,1.0619392395019531,1.0,1.0619392395019531,0.5,0.038780927658081055,C|AddA-15|Sub-8|Sub-3|AddA-18|MoveFG-2|InsA-1
CCCC(C)(N)Br,0,0,0.5,0.0,1.0,1.3384298086166382,1.0,1.3384298086166382,0.5,0.0878598690032959,C|AddA-15|InsA-0|InsA-37_ChB-1407|InsA-1_InsA-38|CutA-4_AddA-40|AddA-41
CC(N)Cl,0,0,0.5,0.0,1.0,0.955586850643158,1.0,0.955586850643158,0.5,0.0412600040435791,C|Sub-1|AddA-14|InsA-0|RmA-0|InsA-0|AddA-25
CCCN(C)F,0,0,0.5,0.0,1.0,1.1868993043899536,1.0,1.1868993043899536,0.5,0.0518488883972168,C|AddA-13|AddA-21|Sub-19|InsA-0|MoveFG-77_Sub-9|InsA-38_InsA-39
N=P,1,0,0.5,0.0,1.0,1.263755440711975,1.0,1.263755440711975,0.5,0.017920732498168945,C|Sub-1|AddA-14|Sub-13|ChB-1406|Sub-12
P=P,0,0,0.5,0.0,1.0,1.1445038318634033,1.0,1.1445038318634033,0.5,0.017876148223876953,C|Sub-1|AddA-14|Sub-13|ChB-1406|Sub-12|Sub-4
C#SCCC,0,0,0.5,0.0,1.0,1.1679770946502686,1.0,1.1679770946502686,0.5,0.04256796836853027,C|AddA-13|InsA-0_InsA-37|ChB-2147_InsA-73|CutA-4_MoveFG-2775|InsA-37
C#CCP,0,0,0.5,0.0,1.0,1.0501298904418945,1.0,1.0501298904418945,0.5,0.03900003433227539,C|AddA-15|Sub-8|ChB-2109|AddA-19|ChB-703_MoveFG-1406|ChB-2109_Sub-20|MoveFG-39_InsA-37
OC(F)Br,0,0,0.5,0.0,1.0,1.9699231386184692,1.0,1.9699231386184692,0.5,0.018883943557739258,C|Sub-1|AddA-15|Sub-7_RmA-1|AddA-11|InsA-0|AddA-26
N=[SH]Cl,0,0,0.5,0.0,1.0,1.8878283500671387,1.0,1.8878283500671387,0.5,0.01653599739074707,C|Sub-1|AddA-14|Sub-13|ChB-1406|AddA-22
C[SH](F)Cl,0,0,0.5,0.0,1.0,1.1739989519119263,1.0,1.1739989519119263,0.5,0.03363776206970215,C|AddA-13|AddA-21|Sub-19|Sub-22_ChB-2109|ChB-1406|InsA-0_CutA-3|AddA-19
P=[SH]Cl,0,0,0.5,0.0,1.0,1.7395358085632324,1.0,1.7395358085632324,0.5,0.027546167373657227,C|AddA-13|AddA-21|Sub-19|Sub-22_ChB-2109|ChB-1406|Sub-4
FC1C=[SH]1,0,0,0.5,0.0,1.0,1.5219511985778809,1.0,1.5219511985778809,0.5,0.038060903549194336,C|AddA-13|AddA-21|MoveFG-1406|AddA-19_ChB-1443|MoveFG-1444|Sub-16
FCOF,0,0,0.5,0.0,1.0,1.3624305725097656,1.0,1.3624305725097656,0.5,0.0215151309967041,C|AddA-15|Sub-8|Sub-3|AddA-18|MoveFG-2|AddA-19
ClPCl,1,0,0.5,0.0,1.0,1.3476252555847168,1.0,1.3476252555847168,0.5,0.017314910888671875,C|Sub-1|AddA-14|InsA-0|RmA-0|AddA-22|Sub-12
ClCPCl,0,0,0.5,0.0,1.0,1.199061393737793,1.0,1.199061393737793,0.5,0.024404048919677734,C|Sub-1|AddA-14|InsA-0|RmA-0|AddA-22|Sub-12|InsA-37
PP,0,0,0.5,0.0,1.0,0.6577930450439453,1.0,0.6577930450439453,0.5,0.021997928619384766,C|Sub-1|AddA-15|AddA-14|Sub-0|CutA-0_Sub-3|Sub-4|Sub-12
O=CF,0,0,0.5,0.0,1.0,1.8969920873641968,1.0,1.8969920873641968,0.5,0.01801133155822754,C|AddA-15|Sub-8|Sub-3|AddA-18|ChB-1443_CutA-1|InsA-0_ChB-1443
FC(CC#[SH])C(S)Br,0,0,0.5,0.0,1.0,1.4223982095718384,1.0,1.4223982095718384,0.5,0.037055015563964844,C|AddA-15|InsA-0|InsA-37_ChB-1407|InsA-1_InsA-38|AddA-35_ChB-2112|AddA-53_Sub-5
ClOCl,0,0,0.5,0.0,1.0,2.2588179111480713,1.0,2.2588179111480713,0.5,0.015164852142333984,C|Sub-1|AddA-14|InsA-0|RmA-0|AddA-22|Sub-10
N[SH](S)Br,0,0,0.5,0.0,1.0,1.8808104991912842,1.0,1.8808104991912842,0.5,0.03484702110290527,C|Sub-1|AddA-14|Sub-5|AddA-9|AddA-15_Sub-13
C#SCP,0,0,0.5,0.0,1.0,1.1410619020462036,1.0,1.1410619020462036,0.5,0.0316319465637207,C|AddA-15|Sub-8|ChB-2109|AddA-19|ChB-703_MoveFG-1406|ChB-2109_Sub-20|Sub-5_InsA-1
FC(F)CBr,0,0,0.5,0.0,1.0,1.3805543184280396,1.0,1.3805543184280396,0.5,0.02765798568725586,C|Sub-1|AddA-15|Sub-7_RmA-1|AddA-11|InsA-0|InsA-37_AddA-35
ClCOPBr,0,0,0.5,0.0,1.0,1.6955859661102295,1.0,1.6955859661102295,0.5,0.031588077545166016,C|Sub-1|AddA-15|Sub-2|AddA-8_Sub-12|AddA-30|InsA-0|AddA-23|CutA-4
CCSCl,1,0,0.5,0.0,1.0,1.6257110834121704,1.0,1.6257110834121704,0.5,0.02870011329650879,C|AddA-13|AddA-21|Sub-19|Sub-22_ChB-2109|ChB-1406|InsA-0_CutA-3|InsA-0
C#CCSCl,0,0,0.5,0.0,1.0,1.6561559438705444,1.0,1.6561559438705444,0.5,0.03312087059020996,C|AddA-13|AddA-21|Sub-19|Sub-22_ChB-2109|ChB-1406|InsA-0_CutA-3|InsA-0|ChB-2111_InsA-38
C=NCS,0,0,0.5,0.0,1.0,1.3034601211547852,1.0,1.3034601211547852,0.5,0.03840208053588867,C|Sub-1|AddA-14|InsA-0|MoveFG-1406|ChB-1407|Sub-13_InsA-0
OCCCCCC(S)Br,0,0,0.5,0.0,1.0,1.4598417282104492,1.0,1.4598417282104492,0.5,0.07164692878723145,C|AddA-15|InsA-0|InsA-37_ChB-1407|InsA-1_InsA-38|InsA-73|AddA-10_AddA-53
c1c[pH]o1,0,0,0.5,0.0,1.0,0.9403277635574341,1.0,0.9403277635574341,0.5,0.03352212905883789,C|AddA-15|Sub-8|ChB-1406|AddA-12|ChB-740|InsA-0|Sub-10_ChB-1408
FOCl,0,0,0.5,0.0,1.0,2.158938407897949,1.0,2.158938407897949,0.5,0.014435291290283203,C|AddA-15|Sub-8|Sub-3|AddA-18|ChB-1443_CutA-1|AddA-22
C#CC(F)CBr,0,0,0.5,0.0,1.0,1.405123233795166,1.0,1.405123233795166,0.5,0.03619885444641113,C|AddA-15|InsA-0|InsA-37_ChB-1407|InsA-1_InsA-38|AddA-35_ChB-2112|CutA-2
SC(Cl)Cl,0,0,0.5,0.0,1.0,1.3677167892456055,1.0,1.3677167892456055,0.5,0.01943683624267578,C|Sub-1|AddA-14|InsA-0|RmA-0|AddA-22|AddA-22_Sub-5
NP1CC1,0,0,0.5,0.0,1.0,0.7874125242233276,1.0,0.7874125242233276,0.5,0.032991886138916016,C|AddA-15|Sub-8|ChB-1406|AddA-12|ChB-740|InsA-0|CutA-1_AddA-17
C#CC(P)Cl,0,0,0.5,0.0,1.0,1.225545883178711,1.0,1.225545883178711,0.5,0.0345919132232666,C|AddA-15|Sub-8|ChB-2109|AddA-19|ChB-703_MoveFG-1406|ChB-2109_Sub-20|InsA-1_AddA-38
FCCBr,1,0,0.5,0.0,1.0,1.3546289205551147,1.0,1.3546289205551147,0.5,0.029536008834838867,C|Sub-1|AddA-15|Sub-7_RmA-1|AddA-11|InsA-0|InsA-1
FCCCBr,0,0,0.5,0.0,1.0,1.3645635843276978,1.0,1.3645635843276978,0.5,0.03613996505737305,C|Sub-1|AddA-15|Sub-7_RmA-1|AddA-11|InsA-0|InsA-1|InsA-73
NC(F)=CP,0,0,0.5,0.0,1.0,1.185023307800293,1.0,1.185023307800293,0.5,0.032129764556884766,C|AddA-15|Sub-8|ChB-2109|AddA-19|ChB-703_MoveFG-1406|AddA-20|ChB-1406_AddA-9
OPPBr,0,0,0.5,0.0,1.0,1.5283887386322021,1.0,1.5283887386322021,0.5,0.02510213851928711,C|AddA-15|Sub-5|Sub-4|AddA-12|AddA-26
N#SS,0,0,0.5,0.0,1.0,1.809751272201538,1.0,1.809751272201538,0.5,0.017249107360839844,C|Sub-1|AddA-14|Sub-13|ChB-2109|AddA-21
CC(N)NCl,0,0,0.5,0.0,1.0,1.2420333623886108,1.0,1.2420333623886108,0.5,0.04159808158874512,C|Sub-1|AddA-14|InsA-0|MoveFG-1406|ChB-1407|InsA-1_AddA-33
NC#CO,0,0,0.5,0.0,1.0,1.2550731897354126,1.0,1.2550731897354126,0.5,0.02891397476196289,C|AddA-15|Sub-8|Sub-3|InsA-0_ChB-1443|ChB-2146_Sub-2|MoveFG-39_AddA-25
ClC(CCBr)CCCBr,0,0,0.5,0.0,1.0,1.5067634582519531,1.0,1.5067634582519531,0.5,0.0689079761505127,C|AddA-15|InsA-0|InsA-37_ChB-1407|InsA-1_InsA-38|InsA-73|AddA-15_AddA-62
FOCOP,0,0,0.5,0.0,1.0,1.3031195402145386,1.0,1.3031195402145386,0.5,0.08768796920776367,C|AddA-15|Sub-8|Sub-3|AddA-18|ChB-1443_CutA-1|InsA-0_AddA-26|MoveFG-41_AddA-20
C#CCC(F)CCBr,0,0,0.5,0.0,1.0,1.3245513439178467,1.0,1.3245513439178467,0.5,0.05965614318847656,C|AddA-15|InsA-0|InsA-37_ChB-1407|InsA-1_InsA-38|AddA-35_ChB-2112|InsA-40
PC(Cl)Cl,1,0,0.5,0.0,1.0,1.2223566770553589,1.0,1.2223566770553589,0.5,0.030725955963134766,C|Sub-1|AddA-14|InsA-0|RmA-0|AddA-22|AddA-20
CC(P)Cl,0,0,0.5,0.0,1.0,0.9769871830940247,1.0,0.9769871830940247,0.5,0.0385129451751709,C|Sub-1|AddA-14|InsA-0|RmA-0|AddA-22|AddA-20|Sub-16
OC#SO,0,0,0.5,0.0,1.0,1.6919535398483276,1.0,1.6919535398483276,0.5,0.02010202407836914,C|AddA-15|Sub-8|Sub-3|InsA-0_ChB-1443|ChB-2146_Sub-2|AddA-18_Sub-21
BrCOBr,0,0,0.5,0.0,1.0,1.9644242525100708,1.0,1.9644242525100708,0.5,0.04017496109008789,C|AddA-15|Sub-5|AddA-9|Sub-2|InsA-0_Sub-23
FC#CCCl,0,0,0.5,0.0,1.0,1.4952914714813232,1.0,1.4952914714813232,0.5,0.031935930252075195,C|AddA-15|Sub-8|ChB-2109|AddA-19|InsA-37_MoveFG-2774|AddA-38
FCCCP,0,0,0.5,0.0,1.0,0.9921800494194031,1.0,0.9921800494194031,0.5,0.04827880859375,C|AddA-15|Sub-8|ChB-2109|AddA-19|ChB-703_MoveFG-1406|AddA-20|InsA-0
OPNF,0,0,0.5,0.0,1.0,1.18558931350708,1.0,1.18558931350708,0.5,0.04569697380065918,C|Sub-1|AddA-15|Sub-7_RmA-1|AddA-11|Sub-1|AddA-12_AddA-26
BrPBr,0,0,0.5,0.0,1.0,1.791072964668274,1.0,1.791072964668274,0.5,0.018924951553344727,C|AddA-15|Sub-5|Sub-4|AddA-12|Sub-23
SCNBr,0,0,0.5,0.0,1.0,1.5456568002700806,1.0,1.5456568002700806,0.5,0.030810117721557617,C|Sub-1|AddA-14|Sub-13|ChB-2109|InsA-0_AddA-15
N=CCCl,0,0,0.5,0.0,1.0,1.213614821434021,1.0,1.213614821434021,0.5,0.031768798828125,C|Sub-1|AddA-14|InsA-0|MoveFG-1406|ChB-1407|MoveFG-2_InsA-37
CCCCCCCBr,1,0,0.5,0.0,1.0,1.376367449760437,1.0,1.376367449760437,0.5,0.07713794708251953,C|AddA-15|InsA-0|InsA-37_ChB-1407|InsA-1_InsA-38|InsA-73|InsA-110
CC1=C(CCCBr)C1,0,0,0.5,0.0,1.0,1.1362407207489014,1.0,1.1362407207489014,0.5,0.07579898834228516,C|AddA-15|InsA-0|InsA-37_ChB-1407|InsA-1_InsA-38|InsA-73|InsA-110|ChB-1549
PCPBr,0,0,0.5,0.0,1.0,1.4108814001083374,1.0,1.4108814001083374,0.5,0.03389382362365723,C|AddA-15|Sub-5|Sub-4|AddA-12|InsA-1
SCC#SCS,0,0,0.5,0.0,1.0,1.2259032726287842,1.0,1.2259032726287842,0.5,0.04308605194091797,C|AddA-13|AddA-21|MoveFG-1406|ChB-2110_InsA-0|InsA-2|AddA-45_MoveFG-4106
CCNO,0,0,0.5,0.0,1.0,1.3382264375686646,1.0,1.3382264375686646,0.5,0.033360958099365234,C|Sub-1|AddA-8|AddA-10_Sub-17|AddA-16|Sub-18
NC(S)Br,0,0,0.5,0.0,1.0,1.6104413270950317,1.0,1.6104413270950317,0.5,0.0753481388092041,C|AddA-15|Sub-5|AddA-9|InsA-0|MoveFG-41
ONBr,0,0,0.5,0.0,1.0,2.1025230884552,1.0,2.1025230884552,0.5,0.02266097068786621,C|AddA-15|Sub-5|AddA-9|Sub-2|MoveFG-2
C#CC,0,0,0.5,0.0,1.0,1.1022266149520874,1.0,1.1022266149520874,0.5,0.027405261993408203,C|AddA-15|Sub-8|ChB-2109|AddA-19|InsA-37_MoveFG-2774|RmA-2
FCC1=NP1,0,0,0.5,0.0,1.0,1.5984610319137573,1.0,1.5984610319137573,0.5,0.029332876205444336,C|AddA-15|Sub-8|ChB-2109|AddA-19|ChB-703_MoveFG-1406|AddA-20|AddA-33_ChB-1445
FNF,0,0,0.5,0.0,1.0,1.574805498123169,1.0,1.574805498123169,0.5,0.018344402313232422,C|Sub-1|AddA-15|Sub-7_RmA-1|AddA-11|Sub-1|AddA-11
P#[SH],1,0,0.5,0.0,1.0,1.6165575981140137,1.0,1.6165575981140137,0.5,0.016642093658447266,C|Sub-1|AddA-14|Sub-13|ChB-2109|Sub-4
C=PPS,0,0,0.5,0.0,1.0,1.0955415964126587,1.0,1.0955415964126587,0.5,0.03056931495666504,C|AddA-15|Sub-8|ChB-1406|AddA-12|MoveFG-2|AddA-12_CutA-0|AddA-29
BrC=CBr,0,0,0.5,0.0,1.0,2.0133140087127686,1.0,2.0133140087127686,0.5,0.018528223037719727,C|AddA-15|AddA-12|Sub-16_AddA-29|ChB-1407|Sub-24_Sub-31
NC#CCl,0,0,0.5,0.0,1.0,1.7526800632476807,1.0,1.7526800632476807,0.5,0.018102645874023438,C|Sub-1|AddA-14|InsA-0|MoveFG-1406|InsA-1|ChB-2182_MoveFG-2
OCCF,0,0,0.5,0.0,1.0,1.104159951210022,1.0,1.104159951210022,0.5,0.03157186508178711,C|AddA-15|Sub-8|Sub-3|InsA-0_ChB-1443|AddA-17|ChB-740_Sub-26
CC(F)P,0,0,0.5,0.0,1.0,0.9449349045753479,1.0,0.9449349045753479,0.5,0.03231000900268555,C|AddA-13|InsA-0_InsA-37|Sub-21_AddA-36|CutA-2|Sub-11
FCSCPCl,0,0,0.5,0.0,1.0,1.1599255800247192,1.0,1.1599255800247192,0.5,0.03826117515563965,C|AddA-15|Sub-5|AddA-9|ChB-2110_Sub-11|InsA-1_AddA-30|Sub-20_InsA-0
CC(N)CS,0,0,0.5,0.0,1.0,0.9199180006980896,1.0,0.9199180006980896,0.5,0.07284688949584961,C|AddA-13|AddA-21|MoveFG-1406|ChB-2110_InsA-0|InsA-2|AddA-41_RmA-2
SS1=CC1Br,0,0,0.5,0.0,1.0,1.6658233404159546,1.0,1.6658233404159546,0.5,0.029011249542236328,C|AddA-15|AddA-12|Sub-16_AddA-29|ChB-705|ChB-1479_AddA-37
OC(Cl)CF,0,0,0.5,0.0,1.0,1.2148154973983765,1.0,1.2148154973983765,0.5,0.04062294960021973,C|AddA-15|Sub-8|InsA-0|InsA-37|MoveFG-41|InsA-2|Sub-3|Sub-18_Sub-14
CCCC(C)Cl,0,0,0.5,0.0,1.0,0.9938917756080627,1.0,0.9938917756080627,0.5,0.06585907936096191,C|AddA-15|Sub-8|InsA-0|InsA-37|MoveFG-41|InsA-2|MoveFG-4106_AddA-38
FC1=[SH]C1,0,0,0.5,0.0,1.0,1.3084988594055176,1.0,1.3084988594055176,0.5,0.04233384132385254,C|AddA-15|Sub-8|InsA-0|ChB-2109|Sub-5_ChB-0|AddA-27|ChB-703|ChB-1407
PCC1=PP1,0,0,0.5,0.0,1.0,1.2504727840423584,1.0,1.2504727840423584,0.5,0.03835797309875488,C|AddA-15|Sub-8|ChB-1406|AddA-12|ChB-740|Sub-12|AddA-12_InsA-2
C=PO,0,0,0.5,0.0,1.0,1.2698242664337158,1.0,1.2698242664337158,0.5,0.023723125457763672,C|AddA-15|Sub-8|ChB-1406|AddA-12|MoveFG-2|Sub-2
CSSCl,0,0,0.5,0.0,1.0,1.9081475734710693,1.0,1.9081475734710693,0.5,0.04053521156311035,C|AddA-15|AddA-12|Sub-16_AddA-29|Sub-9_AddA-38|Sub-21_RmA-1
N=NCN,0,0,0.5,0.0,1.0,1.187161922454834,1.0,1.187161922454834,0.5,0.04077506065368652,C|Sub-1|AddA-8|AddA-10_Sub-17|Sub-9_ChB-1406|InsA-1
NC(S)(Cl)OCP,0,0,0.5,0.0,1.0,1.1925129890441895,1.0,1.1925129890441895,0.5,0.08204293251037598,C|Sub-1|AddA-15|Sub-2|AddA-8_Sub-12|AddA-30|InsA-0|AddA-29|AddA-25
C=CNCl,0,0,0.5,0.0,1.0,1.3058172464370728,1.0,1.3058172464370728,0.5,0.050942182540893555,C|AddA-15|Sub-8|Sub-3|InsA-0_ChB-1443|AddA-17|MoveFG-41_Sub-6
CC1P=[SH]1,0,0,0.5,0.0,1.0,1.1856690645217896,1.0,1.1856690645217896,0.5,0.035253286361694336,C|AddA-13|InsA-0_InsA-37|Sub-21_AddA-36|CutA-2|ChB-1444
F[SH](F)CCl,0,0,0.5,0.0,1.0,1.2775834798812866,1.0,1.2775834798812866,0.5,0.029022932052612305,C|AddA-15|Sub-5|AddA-9|ChB-2110_Sub-11|InsA-1_AddA-30|CutA-2_AddA-11
CCNS#[SH],1,0,0.5,0.0,1.0,1.1590458154678345,1.0,1.1590458154678345,0.5,0.038523197174072266,C|AddA-13|AddA-21|MoveFG-1406|ChB-2110_InsA-0|InsA-2|MoveFG-39_Sub-25
CCNCS#[SH],0,0,0.5,0.0,1.0,1.1683562994003296,1.0,1.1683562994003296,0.5,0.058576107025146484,C|AddA-13|AddA-21|MoveFG-1406|ChB-2110_InsA-0|InsA-2|MoveFG-39_Sub-25|InsA-38
NP(P)Br,0,0,0.5,0.0,1.0,1.4535664319992065,1.0,1.4535664319992065,0.5,0.032958030700683594,C|AddA-15|Sub-5|Sub-4|AddA-12|AddA-9
CC=P,0,0,0.5,0.0,1.0,0.9810536503791809,1.0,0.9810536503791809,0.5,0.030810832977294922,C|AddA-15|InsA-0|InsA-37_ChB-1407|CutA-3|Sub-4|InsA-37_RmA-1
FCCNPBr,0,0,0.5,0.0,1.0,1.579517126083374,1.0,1.579517126083374,0.5,0.038900136947631836,C|AddA-15|Sub-8|Sub-3|AddA-17|InsA-37_AddA-31|AddA-28_MoveFG-2817
CCSCCl,0,0,0.5,0.0,1.0,1.126908302307129,1.0,1.126908302307129,0.5,0.058354854583740234,C|AddA-13|InsA-0_InsA-37|AddA-32|Sub-21_RmA-1|Sub-30_InsA-0
NC(Cl)Br,0,0,0.5,0.0,1.0,1.5670500993728638,1.0,1.5670500993728638,0.5,0.03532695770263672,C|Sub-1|AddA-15|AddA-14|Sub-0|AddA-11|AddA-9_RmA-3
